Run name , :math:`N_{r}`, :math:`N_{\theta}`, :math:`r_o / r_i`, :math:`E = \frac{\nu}{\Omega L^2}`, :math:`Pr`, :math:`Ram`, :math:`\frac{dT}{dr}|_{r=r_i}`, :math:`\frac{dT}{dr}|_{r=r_o}`, Reference type, Heating type, :math:`n_{\p}`, :math:`n_{\rho}`, :math:`n_{g}`, Hyper-diffusion, :math:`\alpha`, :math:`\beta`, Publication, 
:ref:`J95-pn1-ht1-E3n6-5`,      768,     1152,   9.50E-01,   3.00E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.20E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-6`,      512,     1152,   9.50E-01,   4.00E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.20E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-7`,      512,     1536,   9.50E-01,   4.00E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-8`,     1024,     1536,   9.50E-01,   2.50E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-M1`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   5.00E-01,  -1.00E+00,   2.00E+03,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.20E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n7-1a`,     1024,     1536,   9.50E-01,   5.00E-07,   1.00E+00,   5.00E-01,  -1.00E+00,   2.00E+03,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n5-1`,      512,      768,   9.50E-01,   1.00E-05,   1.00E+00,   1.20E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   9.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n5-2`,      512,      768,   9.50E-01,   1.00E-05,   1.00E+00,   1.20E+00,  -1.00E+00,   1.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   9.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n5-1`,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.30E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n4-1`,      384,      768,   9.50E-01,   1.00E-04,   1.00E+00,   1.50E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n4-2`,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.25E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   4.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n4-3`,      384,      768,   9.50E-01,   1.00E-04,   1.00E+00,   1.50E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n5-01`,      512,      768,   9.50E-01,   1.00E-05,   1.00E+00,   1.25E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   9.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n5-02`,      512,      768,   9.50E-01,   1.00E-05,   1.00E+00,   1.25E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n5-03`,      512,     1152,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.35E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n5-04`,      512,     1536,   9.50E-01,   1.00E-05,   1.00E+00,   9.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E1n5-1`,      512,     1536,   9.50E-01,   1.00E-05,   1.00E+00,   9.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n4-1`,      256,      576,   9.50E-01,   3.00E-04,   1.00E+00,   5.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n4-2`,      256,      576,   9.50E-01,   3.00E-04,   1.00E+00,   1.00E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n4-3`,      256,      576,   9.50E-01,   3.00E-04,   1.00E+00,   1.50E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n5-1`,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.00E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n5-2`,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.25E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n5-4`,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.30E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n5-5`,      384,      768,   9.50E-01,   2.50E-05,   1.00E+00,   1.25E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n5-6`,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   5.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n5-7`,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.30E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-01`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   9.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-02`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-03`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   7.50E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-04`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   7.50E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-05`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.50E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-1`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-2`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-3`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-4`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-5`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-6`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-M7`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht1-E3n6-M8`,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   2.80E+02,   3.00E+00, 
:ref:`J95-pn2-ht4-E1n4-1`,      128,      768,   9.50E-01,   1.00E-04,   1.00E+00,   1.00E-01,  -1.00E+00,   1.75E+02,        3,        4,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht4-E1n4-2`,      128,      768,   9.50E-01,   1.00E-04,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht4-E1n5-1a`,      256,     1152,   9.50E-01,   1.50E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   7.50E+01,   3.00E+00, 
:ref:`J95-pn2-ht4-E1n5-1b`,      256,     1152,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   1.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht4-E1n5-2`,      256,     1152,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   1.00E+02,   3.00E+00, 
:ref:`J95-pn2-ht4-E3n4-1`,      128,      768,   9.50E-01,   3.00E-04,   1.00E+00,   1.00E-01,  -1.00E+00,   1.75E+02,        3,        4,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht4-E3n4-1a`,      128,      768,   9.50E-01,   1.00E-03,   1.00E+00,   1.00E-01,  -1.00E+00,   1.75E+02,        3,        4,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+00,   3.00E+00, 
:ref:`J95-pn2-ht4-E3n5-1a`,      256,     1152,   9.50E-01,   3.00E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
:ref:`J95-pn2-ht4-E3n5-1b`,      256,     1152,   9.50E-01,   3.00E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   4.50E+01,   3.00E+00, 
:ref:`J95-pn1-ht1-E1n5-10Ra-1`,      768,     1152,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.20E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E1n5-10Ra-2`,     1024,     1536,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E1n5-10Ra-M1`,     1024,     1536,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E1n6-4Ra-1`,     1024,     1536,   9.50E-01,   1.60E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E1n6-4Ra-2`,     1024,     1536,   9.50E-01,   1.25E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E1n6-4Ra-M1`,     1024,     1536,   9.50E-01,   1.60E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E1n6-4Ra-M2`,     1024,     1536,   9.50E-01,   1.60E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E1n6-4Ra-M3`,     1024,     1536,   9.50E-01,   1.60E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-1`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M1`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M10`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M2`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M3`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M4`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.10E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M5`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M6`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M7`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M8`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-10Ra-M9`,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
:ref:`J95-pn1-ht1-E3n6-Prp3-1`,      512,     1536,   9.50E-01,   3.00E-06,   3.00E-01,   5.00E-01,  -1.00E+00,   2.00E+03,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.20E+02,   3.00E+00, 
:ref:`U75-ht1-E1n3-1`,      384,      576,   7.50E-01,   1.00E-03,   1.00E+00,   1.00E+01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
:ref:`U75-ht1-E1n4-1`,      384,      576,   7.50E-01,   1.00E-04,   1.00E+00,   1.50E+01,  -1.00E+00,   1.25E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
:ref:`U75-ht1-E3n4-1`,      384,      576,   7.50E-01,   3.00E-04,   1.00E+00,   1.00E+01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
:ref:`U75-ht1-E3n4-2`,      384,      576,   7.50E-01,   3.00E-04,   1.00E+00,   1.00E+01,  -1.00E+00,   1.25E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
:ref:`U75-ht1-E3n4-3`,      384,      576,   7.50E-01,   3.00E-04,   3.00E-01,   1.00E+01,  -1.00E+00,   1.25E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
:ref:`U75-ht1-E3n4-4`,      384,      576,   7.50E-01,   3.00E-04,   1.00E+00,   1.50E+01,  -1.00E+00,   1.25E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
:ref:`U75-ht1-E1n3-1`,      256,      384,   7.50E-01,   1.00E-03,   1.00E+00,   1.00E+01,  -1.00E+00,   2.30E+01,        3,        1,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+00,   3.00E+00, 
:ref:`U75-ht1-E1n3-2`,      256,      384,   7.50E-01,   1.00E-03,   1.00E+00,   1.00E+01,  -1.00E+00,   2.30E+01,        3,        1,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+00,   3.00E+00, 
:ref:`U75-ht1-E1n4-1`,      384,      576,   7.50E-01,   1.00E-04,   1.00E+00,   1.00E+01,  -1.00E+00,   2.30E+01,        3,        1,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
:ref:`U75-ht1-E3n4-1`,      192,      384,   7.50E-01,   3.00E-04,   1.00E+00,   1.00E+01,  -1.00E+00,   2.30E+01,        3,        1,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
